condition_id,question,sub_category,sub_tag,grade,entry_yes_price_3d,side,entry_price,outcome_yes_won,win,pnl,strategy
0xff48e9b2a1348205a430c941ff6a51aba1ec18ea34d0add5f82ba9f9ffd74590,Will Trump’s approval rating be between 43.5% and 43.9% on October 3?,hard_currency,other,CRISP,0.31,YES,0.31,1,1,110.29032258064515,S7
0x830fe8eb8ab09693af821fba6d1d2c5369a696715c029b978e06df41cc614390,Trump margin of victory in New Hampshire Primary >15%,hard_currency,other,CRISP,0.41,YES,0.41,0,0,-51.0,S7
0x7d5dc9aa59955996da410825c00c8b05213540b622ca7a3a1ef756c914f102e1,Will China's annual inflation increase by ≥0.7% in December?,hard_currency,china_taiwan,CRISP,0.76,YES,0.76,1,1,14.78947368421052,S7
0x31b00298fd4222286461c326fd60bc47caee6ee112e19975442469071ce69d52,Will Trump's approval rating be between 47.0% and 47.4% on March 21?,hard_currency,other,CRISP,0.465,YES,0.465,0,0,-51.0,S7
0x38bc6b9fbc7f22b58a9b83330709e2fbb15ddbed7f2277831c8c3df0ee20475b,Will ≥2% of votes go to 3rd Party candidates?,hard_currency,other,CRISP,0.645,YES,0.645,1,1,26.519379844961236,S7
0x43bdd849294c7864a44abde82242ce8bd443323208c056d7289d9a86feeb0a25,Will Mamdani get over 50% of the vote in the general mayoral election?,hard_currency,other,CRISP,0.57,YES,0.57,1,1,36.71929824561404,S7
0x46dc560a09f07d8b6989bec851262e4df92ea0dd909631cf987afc88c8b8d729,Will MrBeast raise $40M for clean water by August 31?,hard_currency,other,CRISP,0.575,YES,0.575,1,1,35.95652173913044,S7
0x536edf11e2966f157280f0def83fec67c215be63fe508a7128793dfc415d141b,Will RFK Jr. win <1% of the popular vote?,hard_currency,other,CRISP,0.705,YES,0.705,1,1,19.921985815602838,S7
0x34e00873d02218d0b1a288fc579426bf8d85f6dd1d34c09d2c135c28d46932ec,Will Zohran Mamdani win by 10-20%?,hard_currency,other,CRISP,0.495,YES,0.495,0,0,-51.0,S7
0xaf99acf92a4bb951c070b5de3ae11718f31d5478742fc4fb0101afb71e2ee3d8,Will Trump win Florida by 8+ points?,action_count,other,CRISP,0.635,YES,0.635,1,1,27.740157480314963,S7
0xdf68a861e1c61b9e36221d751e1277b0e941e6da40d6f5301cc10d003f4bc430,"Will the total number of TSA passengers for February 24 be less than 2,100,000?",action_count,other,CRISP,0.62,YES,0.62,1,1,29.645161290322577,S7
0xd9fdac0c56dd484b80f806fba550407c399186d48a1602548d8be2fd4ea0c454,"Will Leavitt say ""President"" or ""Administration"" 77+ times during the next White House Press Briefing?",action_count,other,CRISP,0.415,YES,0.415,1,1,69.48192771084338,S7
0x9fb093c5361acd17289f7b9962d6e14bca8a0ce05618498f95ffbacacd64e77b,Will Trump say “Border” 5+ times during his Iowa State Fairgrounds speech?,action_count,other,CRISP,0.65,YES,0.65,1,1,25.92307692307692,S7
0x63f7f0cae6ad5f914677dbcc2e806b94c0898573258e1f087c5b296136aa8d19,"Will Karoline Leavitt say ""Border"" 3+ times during next White House press briefing?",action_count,other,CRISP,0.57,YES,0.57,0,0,-51.0,S7
0xbdccb1ae8d9cf2b226f2b012bf51f310048ddcedf33eb14fc5317dd348b95794,"Will Powell say ""Projection"" 5+ times during December press conference?",action_count,other,CRISP,0.635,YES,0.635,1,1,27.740157480314963,S7
0x9dd958416ab05e989cbc2bddb8fd6e89692b675e126cc0a89d9518634acf7cc2,"Will Elon Musk post 580+ tweets from January 6 to January 13, 2026?",action_count,other,CRISP,0.5305,YES,0.5305,0,0,-51.0,S7
0x804a460fcab8a4e4b887fb3671eec3b1fd352c673d22c09d3d41ea49f28e6066,"Will Trump say ""Biden"" or ""Obama"" 5+ times during the America Business Forum on November 5?",action_count,other,CRISP,0.35,YES,0.35,1,1,91.85714285714286,S7
0x21883719d5a0ca76297e4a933b6158c7caa64a7b4f5b538c4a9da51821838f01,"Will the total number of TSA passengers for March 1 be between 2,400,000 and 2,600,000?",action_count,other,CRISP,0.315,YES,0.315,0,0,-51.0,S7
0xd50ca47f04ce40f641eea0a33451484ef5a3a2eb5e47264ede3a62f5218c6b4d,"Will the total number of TSA passengers for February 22 be between 2,400,000 and 2,600,000?",action_count,other,CRISP,0.37,YES,0.37,1,1,84.13513513513513,S7
0x6a63460b31d0caa8bf884dd2fb44529c04b2b710bea6551d67830bf3c9bd1982,"Will Trump say ""Biden"" 15+ times during Iowa speech?",action_count,other,CRISP,0.455,YES,0.455,0,0,-51.0,S7
0xbe74c0cbc7b1cd812b5b68439b3cfdbce3e4148037e9dd4cf2ff078618e9e381,"Will Kamala Harris say ""Joe"" or ""Biden"" 3+ times on the Rachel Maddow Show on September 22?",action_count,other,CRISP,0.665,YES,0.665,0,0,-51.0,S7
0x187309dbf4aee9150fff005a29ccb02b9a4d221cb00cd85211dcbcb8e867fd9c,Will Karoline Leavitt say ICE 5+ times during next White House press briefing?,action_count,other,CRISP,0.845,YES,0.845,0,0,-51.0,S7
0x47dd8effe5d8fc842045c1a893b66a5b9c104a97f48ab7e11f17d2b4a2bc1ce5,"Will Leavitt say ""President"" 66+ times during the next White House Press Briefing?",action_count,other,CRISP,0.515,YES,0.515,1,1,46.08737864077669,S7
0x2eaa8bce4ea7a229c9e8a3050914b044537d19953fa364b176f95e1abc27f5bf,Will South Korea presidential election winner get over 50% of votes?,hard_currency,korea,CRISP,0.695,YES,0.695,0,0,-51.0,S8
0x82962688c00787fce7588ef672b7c3b875db8ac1ce263f2f3cd64211bd2379c3,Will Lee Jae-myung win 50-55% of the vote in the South Korea election?,hard_currency,korea,CRISP,0.605,YES,0.605,0,0,-51.0,S8
0x680b5b8add0677e5865f4b6d6d1d90e2d9e818d7290947d3fffbf7991cbde08e,Will Starostové get between 7% and 10% of the vote in the Czech election?,hard_currency,other,CRISP,0.305,YES,0.305,0,0,-51.0,S8
0x546ec332d630a9cd6f2d93d132d2f38b860dd54d682213bb84fd45938e56b292,Will the AfD win 20-25% of the vote in the German election?,hard_currency,other,CRISP,0.675,YES,0.675,1,1,23.074074074074076,S8
0xd3505ebab4f2d6496a0c1451a21584d95a0fae3d06c948ed42c373c59fd63e5a,Will voter turnout in the 2025 Polish presidential election be more than 72%?,hard_currency,other,CRISP,0.485,YES,0.485,0,0,-51.0,S8
0xde38c515193b3b7f826f65e85fb50fc77d4fb134e56f3c36e9244ee812d75089,Will Tisza win the national list vote in the 2026 Hungarian Parliamentary election by 9%+?,hard_currency,other,CRISP,0.425,YES,0.425,1,1,66.64705882352942,S8
0x4d6c87358a0a8522c775c20288ab7df7c8ceb4ffd1abf01881ba343cdf45964f,Will turnout be between 63% and 66% in the Czech election?,hard_currency,other,CRISP,0.405,YES,0.405,0,0,-51.0,S8
0xd4717f1118a739e898848610e68d74ea6cdf6ded0fedc3940143b9f3d57ff254,Will Fidesz-KDNP win 40-44% of the national list votes in the 2026 Hungarian Parliamentary election?,hard_currency,other,CRISP,0.35,YES,0.35,0,0,-51.0,S8
0x6a9b909a643c41c74da1f117e70f4dfbf469246e03915b046fd75620c318858d,North Korea missile test in March?,hard_currency,korea,CRISP,0.66,YES,0.66,1,1,24.75757575757575,S8
0xb45dfe8c5df7e41f4d9b03c5ccb3ab6598a9feb1914be0c83daf16cd98a74ba8,Will Motoristé get between 7% and 9% of the vote in the Czech election?,hard_currency,other,CRISP,0.325,YES,0.325,0,0,-51.0,S8
0xb0675395c1b27d1298af7470c687e94622eb5bd3293abebd26bf1871cd671da1,"Will Trump say ""Tesla"" during tariff event on April 2?",hard_currency,other,CRISP,0.305,YES,0.305,0,0,-51.0,S8
0x2a842ad6c44e8c4a0b7f303a0b3eb8422536d38b62de355ef2b0dacf0b88f43e,Will Rafał Trzaskowski win by 0-4%?,hard_currency,other,CRISP,0.395,YES,0.395,0,0,-51.0,S8
0x8cdba4887831155f8d31de848806f53eaa2525f32eadbc0fa9b3421a7e430bc9,"Will Trump say ""Drone"" this week? (November 17 – 23)",hard_currency,other,CRISP,0.58,YES,0.58,0,0,-51.0,S8
0x663ab7bbc3ea3156a3e81a67e341be33f0000183ae294c0e2061a7821864322c,"Will Trump say ""Nuclear"" during Iowa speech?",hard_currency,other,CRISP,0.735,YES,0.735,1,1,17.02721088435375,S8
0xf459f2a4cf56425af7346fbeed3f9c78e35463539fe38afa70ff3d00c127c7ab,"Will Trump say ""Fantastic job"" during tariff event on April 2?",hard_currency,other,CRISP,0.485,YES,0.485,1,1,52.09278350515464,S8
0xf5088153c033a7a79f7684478a268e644078898952664a86f86c45a35e5e2cc3,Will Trump's approval rating be between 46.0% and 46.4% on June 6?,hard_currency,other,CRISP,0.305,YES,0.305,0,0,-51.0,S8
0xff48e9b2a1348205a430c941ff6a51aba1ec18ea34d0add5f82ba9f9ffd74590,Will Trump’s approval rating be between 43.5% and 43.9% on October 3?,hard_currency,other,CRISP,0.31,YES,0.31,1,1,110.29032258064515,S8
0x830fe8eb8ab09693af821fba6d1d2c5369a696715c029b978e06df41cc614390,Trump margin of victory in New Hampshire Primary >15%,hard_currency,other,CRISP,0.41,YES,0.41,0,0,-51.0,S8
0x7d5dc9aa59955996da410825c00c8b05213540b622ca7a3a1ef756c914f102e1,Will China's annual inflation increase by ≥0.7% in December?,hard_currency,china_taiwan,CRISP,0.76,YES,0.76,1,1,14.78947368421052,S8
0x31b00298fd4222286461c326fd60bc47caee6ee112e19975442469071ce69d52,Will Trump's approval rating be between 47.0% and 47.4% on March 21?,hard_currency,other,CRISP,0.465,YES,0.465,0,0,-51.0,S8
0x38bc6b9fbc7f22b58a9b83330709e2fbb15ddbed7f2277831c8c3df0ee20475b,Will ≥2% of votes go to 3rd Party candidates?,hard_currency,other,CRISP,0.645,YES,0.645,1,1,26.519379844961236,S8
0x43bdd849294c7864a44abde82242ce8bd443323208c056d7289d9a86feeb0a25,Will Mamdani get over 50% of the vote in the general mayoral election?,hard_currency,other,CRISP,0.57,YES,0.57,1,1,36.71929824561404,S8
0x46dc560a09f07d8b6989bec851262e4df92ea0dd909631cf987afc88c8b8d729,Will MrBeast raise $40M for clean water by August 31?,hard_currency,other,CRISP,0.575,YES,0.575,1,1,35.95652173913044,S8
0x536edf11e2966f157280f0def83fec67c215be63fe508a7128793dfc415d141b,Will RFK Jr. win <1% of the popular vote?,hard_currency,other,CRISP,0.705,YES,0.705,1,1,19.921985815602838,S8
0x34e00873d02218d0b1a288fc579426bf8d85f6dd1d34c09d2c135c28d46932ec,Will Zohran Mamdani win by 10-20%?,hard_currency,other,CRISP,0.495,YES,0.495,0,0,-51.0,S8
