condition_id,question,sub_category,entry_yes_price_3d,end_date,outcome_yes_won,grade,reason
0x536edf11e2966f157280f0def83fec67c215be63fe508a7128793dfc415d141b,Will RFK Jr. win <1% of the popular vote?,hard_currency,0.705,2024-11-05 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x34e00873d02218d0b1a288fc579426bf8d85f6dd1d34c09d2c135c28d46932ec,Will Zohran Mamdani win by 10-20%?,hard_currency,0.495,2025-11-04 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xaf99acf92a4bb951c070b5de3ae11718f31d5478742fc4fb0101afb71e2ee3d8,Will Trump win Florida by 8+ points?,action_count,0.635,2024-11-05 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xdf68a861e1c61b9e36221d751e1277b0e941e6da40d6f5301cc10d003f4bc430,"Will the total number of TSA passengers for February 24 be less than 2,100,000?",action_count,0.62,2026-02-24 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xd9fdac0c56dd484b80f806fba550407c399186d48a1602548d8be2fd4ea0c454,"Will Leavitt say ""President"" or ""Administration"" 77+ times during the next White House Press Briefing?",action_count,0.415,2026-02-20 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x9fb093c5361acd17289f7b9962d6e14bca8a0ce05618498f95ffbacacd64e77b,Will Trump say “Border” 5+ times during his Iowa State Fairgrounds speech?,action_count,0.65,2025-07-04 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x63f7f0cae6ad5f914677dbcc2e806b94c0898573258e1f087c5b296136aa8d19,"Will Karoline Leavitt say ""Border"" 3+ times during next White House press briefing?",action_count,0.57,2025-12-31 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xbdccb1ae8d9cf2b226f2b012bf51f310048ddcedf33eb14fc5317dd348b95794,"Will Powell say ""Projection"" 5+ times during December press conference?",action_count,0.635,2025-12-10 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x9dd958416ab05e989cbc2bddb8fd6e89692b675e126cc0a89d9518634acf7cc2,"Will Elon Musk post 580+ tweets from January 6 to January 13, 2026?",action_count,0.5305,2026-01-13 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x804a460fcab8a4e4b887fb3671eec3b1fd352c673d22c09d3d41ea49f28e6066,"Will Trump say ""Biden"" or ""Obama"" 5+ times during the America Business Forum on November 5?",action_count,0.35,2025-11-05 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x21883719d5a0ca76297e4a933b6158c7caa64a7b4f5b538c4a9da51821838f01,"Will the total number of TSA passengers for March 1 be between 2,400,000 and 2,600,000?",action_count,0.315,2026-03-01 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xd50ca47f04ce40f641eea0a33451484ef5a3a2eb5e47264ede3a62f5218c6b4d,"Will the total number of TSA passengers for February 22 be between 2,400,000 and 2,600,000?",action_count,0.37,2026-02-22 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x6a63460b31d0caa8bf884dd2fb44529c04b2b710bea6551d67830bf3c9bd1982,"Will Trump say ""Biden"" 15+ times during Iowa speech?",action_count,0.455,2026-01-27 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xbe74c0cbc7b1cd812b5b68439b3cfdbce3e4148037e9dd4cf2ff078618e9e381,"Will Kamala Harris say ""Joe"" or ""Biden"" 3+ times on the Rachel Maddow Show on September 22?",action_count,0.665,2025-09-22 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x187309dbf4aee9150fff005a29ccb02b9a4d221cb00cd85211dcbcb8e867fd9c,Will Karoline Leavitt say ICE 5+ times during next White House press briefing?,action_count,0.845,2025-12-31 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x47dd8effe5d8fc842045c1a893b66a5b9c104a97f48ab7e11f17d2b4a2bc1ce5,"Will Leavitt say ""President"" 66+ times during the next White House Press Briefing?",action_count,0.515,2026-03-31 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x13496fa2338f07e366c573f3e274ba4966fdffcb8dd76d5aea98d35ac36ae783,Will LMP – Hungary’s Green Party (LMP) win the most seats in the next Hungarian parliamentary election?,discretionary,0.0005,2026-04-12 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x6055a391e4b71183be85fb246f1527cb235c0662e09e5617ce2901c97fdcc9ba,Will Ellen Degeneres be named in newly released Epstein files by March 31?,discretionary,0.972,2026-03-31 00:00:00+00:00,1,AMBIGUOUS,"""named in"" Epstein files — interpretive"
0x9c24d1c7e584b910eebd6f83e3b4a108d6a78f4b29013f5fc0a4bd29d01c9f13,"Will Elon Musk post 115-139 tweets from February 7 to February 9, 2026?",discretionary,0.165,2026-02-09 17:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x72dde577d8cb545ee62b45178820f450a855990a5a7c190ce8aea3ea781b49b1,Will Phan Van Giang be elected General Secretary of the Vietnamese Communist Party?,discretionary,0.0645,2026-01-25 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xfae907b4c7d9b39fcd27683e3f9e4bdbbafc24f36765b6240a93b8c94ed206fa,Lisa Cook out as Fed Governor by September 30?,discretionary,0.0325,2025-09-30 00:00:00+00:00,0,AMBIGUOUS,"""out as"" — when does out happen / interpretive"
0x6f7606ebbc0ab5c171b32b55b963c161d37d9d803f7b28c6b2b026f16425d52d,India military action against Pakistan before June?,discretionary,0.9995,2025-05-31 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x88f8790926f05d2b6ce8097499cc0bb9a6b0d8dc59b1bd34dccbe510006b963e,"Will Elon Musk post 460-479 tweets from January 2 to January 9, 2026?",discretionary,0.137,2026-01-09 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xf8226ef2f458366945d8dc932cd4f55aa054de8897daffb23792105b745b2519,"Will Elon Musk post 140-159 tweets from October 17 to October 24, 2025?",discretionary,0.0005,2025-10-24 16:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x5ca4b979bc764b3e137c1e73d04f967324b0c3e37407df285227a8bb58320bce,Will Mario Rivera Callejas win the 2025 Honduras presidential election?,discretionary,0.002,2025-11-30 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x150c3533d57741847fbdc0ec3099ec4338ed7bc8f70050fd9d4c6ac665feea74,Will the Government shutdown end October 3-5?,discretionary,0.0005,2025-10-15 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x0e4f635c4fdb0fbfe986ddc93712388065abad3bf0f19f07e3171196f75c3c8d,"Will Elon Musk post 580-599 tweets from December 30 to January 6, 2026?",discretionary,0.0505,2026-01-06 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x2fc8f8cc40668ba16c45d37f45d0bd8a3601c4d84d9c0d50f83bf3ded5f580bf,Will Elon Musk be the first elected Speaker of the House for the 119th congress?,discretionary,0.0035,2025-06-30 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x447e4b169e62d6a0c3131c52df11a471b760f25e395e701a0c165f7b9d0cbad9,Trump travel ban on more countries before July?,discretionary,0.085,2025-06-30 00:00:00+00:00,0,AMBIGUOUS,"""more countries"" interpretive"
0xa816bb43d3a6922fd376af2f85b4159d5d4c9ab96ba7d3687d3fb2a3d0bda88b,Will Pheu Thai Party (PT) win the most seats in the 2026 Thai legislative election?,discretionary,0.011,2026-02-08 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xe844e12246d8504b8ec30c1d461718dbc9645fb73487ca50e5e716eefbb2bc63,Will Trump nominate Arthur Laffer as the next Fed chair?,discretionary,0.0005,2026-12-31 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x4aceffe406a622f3cf6c7a9535a98db480687c7cb71242e88453171426d8acd2,Will the New Democratic Party win the most seats in Prince Edward Island in the next Canadian Election?,discretionary,0.0005,2025-04-28 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x1b6f76e5b8587ee896c35847e12d11e75290a8c3934c5952e8a9d6e4c6f03cfa,Khamenei out as Supreme Leader of Iran in 2025?,discretionary,0.0055,2025-12-31 12:00:00+00:00,0,AMBIGUOUS,"""out as"" — when does out happen / interpretive"
0x77ec24a85b85b8ef4e43974fa4299220365f50c3dbfc1be52a9c42e73c4d3bd9,Will Nebraska's 2nd Congressional District be the tipping point jurisdiction?,discretionary,0.0025,2024-11-05 12:00:00+00:00,0,AMBIGUOUS,"tipping point — calculated post-hoc, interpretive"
0xaffffdcf1ac14c2b3d6888f5efc76c0ea1aa5db4891588cc6e99f6e37e938acb,"Will US or Israel strike Iran on March 1, 2026?",discretionary,0.9385,2026-03-10 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x831ebc7fa8c94d42d526bd6ed622afde66cbbaaa2f14a480072d7b5e58f0c7ec,Unrealized gains tax passed before election day?,discretionary,0.0105,2024-11-04 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xdb696d4fe889e38e950b9ff13d15f6c3f7fafea2f9dd8265f630385eb8c15367,US x Venezuela military engagement by December 15?,discretionary,0.255,2025-11-30 00:00:00+00:00,0,AMBIGUOUS,military engagement — interpretive
0xc0008e6082a3557c4b6274e51c8a59c3b84361d6928cc43a7379388baa95ff9a,Biden drops out by July 12?,discretionary,0.03,2024-07-12 12:00:00+00:00,0,AMBIGUOUS,"""drops out"" — campaign-end timing interpretive"
0x9c9c47de9c871b6cfbae8956f3586f09ae131c44f73e478bc824c106489dd930,2024 presidential election: Democrats win by 0-4,discretionary,0.0835,2024-11-04 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x8cdce5c6fbdbade86234d95f4e665e2499780ac4c67ab64d0e5b5c26e029d381,Will a Democrat win Hawaii US Senate Election?,discretionary,0.99,2024-11-05 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x1927e2109d38b64952586466cc391734a3dd19054cc0607d3f5ce2dee8472428,Will Mariana Mortágua be the next Prime Minister of Portugal after the 2025 election?,discretionary,0.0005,2025-05-18 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x768eb43d1b7a745e0df1bb6050ab54aa3975fbbde6e23f4aa04cb527f5ffed2e,2024 presidential election: GOP wins by 1-4,discretionary,0.0175,2024-11-04 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x3ce5ee714234737803479a56eb108db5773073f9171c09f089c8d299c5e5d6c7,Will Trump meet with Putin in Saudi Arabia before June?,discretionary,0.003,2025-05-31 12:00:00+00:00,0,AMBIGUOUS,"""meet with X in month/place"" — meeting verification"
0xb8278c6c2e467f39c982a3054081fab22186a6583a0b9c93c611325804ba20ea,Will 30-34 ships transit the Strait of Hormuz between March 30-April 5?,discretionary,0.185,2026-04-05 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xceab7a42131f7b315aef27a5ba8dc9c850afc0a86ed5010e895192496812c116,Will Mark Cuban be the 2024 Democratic VP nominee?,discretionary,0.0005,2024-08-22 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x65fe5f6d1e37e6dd7d58e593842fe59547ec42fe4710f7c58c952144a982eb0f,Will Iran blame Israel for helicopter crash?,discretionary,0.1,2024-05-24 12:00:00+00:00,0,AMBIGUOUS,"""blame"" — subjective attribution"
0xff7290e188ccbc8fe771b65215237d4c33ced5a9ef819f3d574abe069ba84648,Will Frans Timmermans become the next Prime Minister of the Netherlands?,discretionary,0.0005,2026-12-31 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x0baa8bbb7b974a19e8b91205be112e064df134c7e4ae90476ca50c247c82daf1,Will 125-149 ships transit the Strait of Hormuz between April 20-April 26?,discretionary,0.0305,2026-04-26 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x627432726041308b873adac030c674542d1ce920bab336eb3ce83334c8324b4d,"Will the US next strike Iran on February 27, 2026 (ET)?",discretionary,0.047,2026-02-28 00:00:00+00:00,0,AMBIGUOUS,"""next strike"" temporal framing interpretive"
0xab90fa9ab957bf8457c6dc61a05366aa29125d504ee4edc27abc3841cd99118c,"Will Elon Musk post 480-499 tweets from December 26 to January 2, 2026?",discretionary,0.015,2026-01-02 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x3bf616ac5ec8252bb7755bc5f686b5c3d22b6413e2f128a57a9dfddf5f024544,Will Virginia be the tipping point state?,discretionary,0.008,2024-11-05 12:00:00+00:00,0,AMBIGUOUS,"tipping point — calculated post-hoc, interpretive"
0xb11c064ef5aebbb887ad14ae1e5555eb5f997dd2182907d8999f27ff5ae04fb8,Hunter Biden sentenced to prison before election?,discretionary,0.006,2024-11-04 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x46f15cb064fb468e39de360f14f5847898ef9b1489d15e9df702b92f1836598d,"Trump announces US x Iran ceasefire end by April 15, 2026?",discretionary,0.21,2026-04-15 00:00:00+00:00,0,AMBIGUOUS,ceasefire interpretation (what counts as ceasefire/broken)
0x92b8d97f175b4461fdc7db0f2bff9408e0dc03a23b2d51ab64f9f808c41aa3d5,Will Josh Shapiro be D-nom for VP on Election Day?,discretionary,0.0005,2024-11-04 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x6a642e9f63da8d3c1fc1ea5f027c9b1433b99731dca58a27e01b36de965d1d67,Will the next Dutch government be GL/PvdA?,discretionary,0.0005,2026-10-31 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xe00794dfbf7c8cbe606e335f542a22f1f1a1f6e40d4061fb5d3598e88f27fe2b,Will POTUS tweet 25-29 times Jan 22-29?,discretionary,0.09,2025-01-29 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xff5f61bd2d5522549b203694503903a1d65b21436e2736077e88d3faff35bfc7,"Will Trump say ""Mars"" during Virginia rally on Nov 2?",discretionary,0.255,2024-11-02 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x2151f3bb327741f78fb775e5b5e94c6d0aa3293e35faf1d59cb71fc6826b4d13,Jeremy Hunt next Conservative party leader?,discretionary,0.0005,2024-12-31 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x67ca01f75ad56b885aedae60d2a28c4569a69cf4e5814c356a95be28fb47678d,Will Tisza win 90–99 seats in the Hungarian National Assembly in this election?,discretionary,0.095,2026-04-12 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xe0a6f7188e0ad397075975f673bf8e13685165a0c3fc7b2cbd60d90c040b692e,"Will Elon Musk post 460-479 tweets from February 27 to March 6, 2026?",discretionary,0.0015,2026-03-06 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x3376277f95016b046ccc398942605382ebce0673ca2934c0732f61ace19ccd06,Will Conor McGregor be the next Prime Minister of Ireland?,discretionary,0.0025,2024-11-29 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x1b60fead57018405d3555612030acdf7f46a35955bdc697445708be31188cd71,Will Andy Beshear be the 2024 Democratic VP nominee?,discretionary,0.024,2024-08-22 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xcbf62e4ae8da845fd51ed3c444357536ba7e81c711f7b8e55ff79244aac110a0,"Will Elon Musk post 460-479 tweets from December 5 to December 12, 2025?",discretionary,0.127,2025-12-12 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x62269c6566f665f2a232e1c7104e1093c8c573bb57e7ac7292f5ca94a2168c0d,Fact Check: Is Tyler Robinson queer?,discretionary,0.9945,2025-12-31 00:00:00+00:00,1,AMBIGUOUS,fact-check on identity — interpretive
0x8906ef02619ac44492cfdb44781bcc2848c32895d2c3c39ceef00a960fc4d87b,Will Trump meet with Vladimir Putin in October?,discretionary,0.0095,2025-10-31 00:00:00+00:00,0,AMBIGUOUS,"""meet with X in month/place"" — meeting verification"
0xb0eccbca0ba5fd07efdfcb09b99abd59ea11502969c0587b979d29900dbcc874,Will Jay-Z be named in the Epstein survivors' list?,discretionary,0.003,2025-12-31 00:00:00+00:00,0,AMBIGUOUS,"""named in"" Epstein files — interpretive"
0x4f6be3a3a4d10c128211a0a430e44de4b66e7e9f7ab02a0393f1f4ad924ad980,Israel withdraws from Gaza in 2025?,discretionary,0.0065,2025-12-31 12:00:00+00:00,0,AMBIGUOUS,"""withdraws"" — verification interpretive"
0xb377882b1358774d40e246cbb18c5539c837ae30423f73dbb0fc39f8484817df,Will the US strike Iran next?,discretionary,0.0005,2026-12-31 00:00:00+00:00,0,AMBIGUOUS,"""strike X next"" temporal framing"
0x6b56f2d88fd3f6300722421389708fa07783db54abe1c1d77ee421f658cbe93d,Will Whitney Tilson win the Democratic Primary for Mayor of New York City?,discretionary,0.0005,2025-06-24 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xf06a54d7176d2e19f000b1bc41af74d79a22619648d7a8ac74ef231cc537850f,Will Volodymyr Zelenskyy visit Russia in 2025?,discretionary,0.0015,2025-12-31 00:00:00+00:00,0,AMBIGUOUS,"""visit country"" — diplomatic visit interpretive"
0xa3630220bf7bacfbbee372ef8e0c9c23df3912158e05623f585d1f8ceac00c92,Will KrF win the most seats in the next Norwegian parliamentary election?,discretionary,0.0005,2025-09-08 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x9c23652df72861fe7fc5e697e11f0084290c7d457e201d5e7bfcdfab36eb3b69,Will Trump's inaugural address be 16-18 minutes?,discretionary,0.215,2025-01-20 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xecea9731a89eb63695399025d5d3a8d367f4617c945587115733796c6876d520,Will Germán Riveros win the 2026 La Paz gubernatorial election?,discretionary,0.087,2026-03-22 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xa56afcf5b2db4531f9f339edc04acc9c29a777127b79164cf8850556d164f5ea,Will Zelenskyy and Putin not meet?,discretionary,0.88,2025-09-30 00:00:00+00:00,1,AMBIGUOUS,negation of meeting — interpretive
0x63bb7fc1b5b53a3fe498fffadd8171a7f0914cd86275dc91c6a539688d31021c,"Will the US next strike Iran on January 22, 2026 (ET)?",discretionary,0.0005,2026-01-31 00:00:00+00:00,0,AMBIGUOUS,"""next strike"" temporal framing interpretive"
0xf23a5dd4195664576da9963ef016ac43b3154da408f608379848c25b99c0828f,"Will Elon Musk post 320-339 tweets from February 17 to February 24, 2026?",discretionary,0.105,2026-02-24 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x007915eaf3a6c3c7f2c28a3f4984e257b69489defc4e2db834a1418ad9b433f6,"2024 Balance of Power: D Prez, R Senate, R House",discretionary,0.0765,2024-11-05 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x843fc1f23d8cfd3df343031312a8a3f0a930ad118c0c0e81a56c21f0ea9ff217,"US strikes Iran by January 23, 2026?",discretionary,0.0225,2026-01-31 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xba8a448cc9d7f859ffa5280014cab3f2973a11211cdac77925cdb7e93440abed,Jair Bolsonaro in jail by January 31?,discretionary,0.985,2026-01-31 00:00:00+00:00,1,AMBIGUOUS,"""in jail"" — interpretive timing/criteria"
0x2f99c403526da9553c4ac68218acbff90b1d63af271f0945996ce4a8efa1dcd7,"Will Leavitt say ""FBI"" during the next White House press briefing?",discretionary,0.13,2026-04-30 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xaa330505b64202aeb86ef486b0a0505efeb5c4706a7fcd9fe86d871567f75c7f,Another US strike on Venezuela on January 9?,discretionary,0.0075,2026-01-12 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xd092a7bd509c547431c12e86c8e7df40194da3790af8b34aeee04dcbf2e2359f,Will a Democrat win Florida US Senate Election?,discretionary,0.085,2024-11-05 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x1321095e16f2904ccae2520e22e635b69bd4f25fc54afd3d0d838a3bf54550ad,Will SER win the most seats in the Chamber of Deputies following the 2025 Argentina election?,discretionary,0.0005,2025-10-26 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xa26b38fe0728080e4d97f6c392118fc674d5ff6e98dc49986852ef316fdd05fb,Jagmeet Singh out as leader of New Democrats before June?,discretionary,0.9925,2025-05-31 12:00:00+00:00,1,AMBIGUOUS,"""out as"" — when does out happen / interpretive"
0x822876c98a1802ef3f2f33f7e480ae873f89c137ebfc0ede980565fedef998c5,"Will the US next strike Iran on February 9, 2026 (ET)?",discretionary,0.0005,2026-02-28 00:00:00+00:00,0,AMBIGUOUS,"""next strike"" temporal framing interpretive"
0x89c30df2073bc62ae8e0128aa3bbd6642ac1a91f8fec7c97f3eb11f04898e3e7,Will Stephen Miller be the first substitute White House Press Secretary?,discretionary,0.0015,2026-05-31 00:00:00+00:00,0,AMBIGUOUS,first substitute interpretation
0x2b31e7ad9f42753434a1703d157a1c8414c92b6f1ea2fa35acf6df90be9d777e,Will the federal government be shut down for 30 or more days in 2025?,discretionary,0.9945,2025-12-31 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xf78b84e417dec6b34f6cbea7002cfb4b16df21aa1cecc8eb701e2e58baf3fcdf,Trump takes Panama Canal in 2025?,discretionary,0.0015,2025-12-31 12:00:00+00:00,0,AMBIGUOUS,territorial acquisition interpretation
0x71efc09081b0e1afb01434ad7d626e22673c90494cbc64916e7476c707bc8bac,Will no new pope be elected in 2025?,discretionary,0.0015,2025-12-31 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x639dd659a2354b95cdb8657cfb0757520ff1dabccbba24a44c77d1804601b7c1,"Will Elon Musk post 460-479 tweets from January 9 to January 16, 2026?",discretionary,0.1275,2026-01-16 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x83ef4a16f2efdd4b269d1eeeaa2c5b53d62c1691875cefe24ab2409ee48de0df,Will Republicans have 52 seats in Senate after election?,discretionary,0.245,2024-11-05 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x1f39be217d3f2a907e0d978e164d9ca0a607f27267113806383fa81e47aa5d5a,Will the next Dutch government be VVD + CDA + D66?,discretionary,0.9995,2026-10-31 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x49d1276beb1d2ef560e9b4dd8df8a447e18bc39bc41da9eacd713d10c0476661,Will Bill Lee win the 2024 Republican VP nomination?,discretionary,0.0005,2024-07-18 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x3ef44f3a40ee5d7a15b319c44e7702d094d0036acc86c9c5991ba90801adddb7,"Will Donald Trump be President of the USA on April 30, 2024?",discretionary,0.0015,2024-04-30 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x505b7de22623130613df93f722ee6b9be7583a4188207bbbc6d6e6b996565841,"Will Elon Musk post 540-559 tweets from December 26 to January 2, 2026?",discretionary,0.004,2026-01-02 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x0d5e405a7ad802309508d4f2bc3c04b8d6e6e3b6f632dd91b94f5995f3aae630,Will Dialogue for Hungary (Párbeszéd) win the most seats in the next Hungarian parliamentary election?,discretionary,0.0005,2026-04-12 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x431a30c767aa1af96f29632f250e89dc533fccacb5be1ef77597304149e9b810,Will Will Levi be Trump's Attorney General?,discretionary,0.0005,2025-06-30 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x896a6af4a1a2685a17612cf42474151a68960cb4c1ffbe013bf4984eb63d8b7b,"Will Elon Musk post 320-339 tweets from January 30 to February 6, 2026?",discretionary,0.195,2026-02-06 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x662fbb2c1fc3e921cc0896cb802fb83792641e9b836feee50b55a8c4f2c60628,"Will Elon Musk post 360-379 tweets from January 27 to February 3, 2026?",discretionary,0.165,2026-02-03 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xb71ee44874e6128bf90be5d2f1c07a58bbebdf2518535143069992ac22e277d1,"Will Elon Musk post 160-179 tweets from September 30 to October 7, 2025?",discretionary,0.0005,2025-10-07 16:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x580adc1327de9bf7c179ef5aaffa3377bb5cb252b7d6390b027172d43fd6f993,"Maduro out by January 31, 2026?",discretionary,0.9995,2026-01-31 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x3712962b5dec4f983b9adc2344d7ef270268969422dc799a8a9ea79048ec80f9,"Will Andrew Tate post 160-189 posts from February 20 to February 27, 2026?",discretionary,0.0055,2026-02-27 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x4cdb2e75b2faf7328f3a6de172d72d4d312069484b667d13f96b5fa8ea50122b,James Comey arrested by April 29?,discretionary,0.09,2026-05-15 00:00:00+00:00,1,AMBIGUOUS,arrested verification timing
0xea236b37f6ba053c48240dafea9b4b745ce43aebd44d8911df35302d1ac951a3,Will Hillary Clinton win the 2024 Democratic Presidential Nomination?,discretionary,0.0005,2024-08-19 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x0e34316a55bc233e7a3413a93c42c66072b7ac502d76e2bc66884b3816ee6e07,Will Nguyễn Hòa Bình be the next Prime Minister of Vietnam?,discretionary,0.004,2026-01-25 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x656c4e16da2fee857f9b9c49a2a04821134a767fd69657490b16a923ecd64007,"Trump, Putin, and Zelensky meet together by September 30?",discretionary,0.004,2025-09-30 00:00:00+00:00,0,AMBIGUOUS,multi-party meeting interpretive
0x12d7301c569d569d9a465d6edb5613d1f984019d8abb1d194312668687044500,Will Trump acquire Greenland before July?,discretionary,0.002,2025-06-30 12:00:00+00:00,0,AMBIGUOUS,territorial acquisition interpretation
0xe6b7d4d8b4d2ff7dc8c9e5d6dd70b6eece210b8cf9e34fb45f9b9516cc4c76ff,Khamenei out as Supreme Leader of Iran in 2026?,discretionary,0.993,2026-12-31 00:00:00+00:00,1,AMBIGUOUS,"""out as"" — when does out happen / interpretive"
0x39504cbc120a8092f5df3d0ba612976a0d97a7aa2b699e73fae49010cbc31f1d,"Will the US next strike Iran on January 21, 2026 (ET)?",discretionary,0.0005,2026-01-31 00:00:00+00:00,0,AMBIGUOUS,"""next strike"" temporal framing interpretive"
0x069274e4970955a64b5fe0656875833610665d54912ec16aa175d3b3e55b4189,Will Francesca Muñoz win the 1st round of the 2025 Chilean presidential election?,discretionary,0.0015,2025-11-16 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
